Content_ID,Platform,Content_Type,AI_Tool_Used,AI_Type,Duration_Seconds,Production_Cost_USD,Views,Likes,Comments,Shares,Engagement_Rate,Watch_Time_Avg_Sec,Retention_Rate,Revenue_USD
ACC025562,Instagram,Video,Pika,Text-to-video,115,17.32,11140,822,69.0,87.0,0.0878,60.32,56.68,12.72
ACC025563,YouTube,Video,Runway,Text-to-video,724,81.45,7743,166,39.0,25.0,0.0297,222.98,35.8,41.03
ACC025564,YouTube,Video,Adobe Firefly,Text-to-video,197,33.97,11514,293,41.0,30.0,0.0316,78.83,47.07,81.09
ACC025565,Instagram,Reel,Adobe Firefly,AI-assisted editing,39,26.65,4296,311,17.0,23.0,0.0817,24.36,65.19,4.13
ACC025566,TikTok,Short,Canva AI,Text-to-video,23,6.88,2492,194,17.0,12.0,0.0895,15.3,76.29,1.17
ACC025567,YouTube,Short,InVideo AI,Text-to-video,33,21.26,26868,1263,128.0,117.0,0.0561,25.3,85.04,43.53
ACC025568,TikTok,Reel,HeyGen,Text-to-video,79,26.29,29172,1578,108.0,187.0,0.0642,57.28,70.43,16.47
ACC025569,YouTube,Short,CapCut AI,AI-assisted editing,47,11.46,4721,225,17.0,19.0,0.0553,29.85,63.64,3.91
ACC025570,TikTok,Reel,CapCut AI,AI-assisted editing,55,10.91,9153,421,49.0,112.0,0.0636,28.1,50.45,4.53
ACC025571,Instagram,Reel,InVideo AI,AI-assisted editing,79,16.43,46823,1591,158.0,217.0,0.042,40.65,53.86,57.76
ACC025572,TikTok,Reel,CapCut AI,Image-to-video,83,16.39,45421,2739,110.0,549.0,0.0748,52.45,66.46,21.02
ACC025573,YouTube,Short,CapCut AI,Text-to-video,27,5.45,2859,113,16.0,10.0,0.0486,15.87,55.82,7.77
ACC025574,YouTube,Short,HeyGen,AI-assisted editing,26,21.54,36719,1141,195.0,96.0,0.039,15.63,61.79,164.37
ACC025575,YouTube,Video,Runway,Image-to-video,736,71.81,5788,312,32.0,13.0,0.0617,304.01,51.56,13.81
ACC025576,Instagram,Video,Pika,AI-assisted editing,171,24.79,10556,754,34.0,55.0,0.0799,108.75,72.5,6.61
ACC025577,Instagram,Reel,Adobe Firefly,Image-to-video,55,23.7,7223,450,13.0,59.0,0.0723,33.53,63.76,14.24
ACC025578,TikTok,Short,CapCut AI,AI-assisted editing,14,9.38,15420,1215,110.0,72.0,0.0906,9.79,70.68,14.57
ACC025579,YouTube,Short,Runway,Text-to-video,48,32.42,21367,726,89.0,89.0,0.0423,40.0,78.86,64.23
ACC025580,Instagram,Video,InVideo AI,Image-to-video,440,45.92,8633,330,33.0,50.0,0.0478,143.6,33.93,14.54
ACC025581,YouTube,Short,HeyGen,AI-assisted editing,16,31.14,4232,168,14.0,12.0,0.0458,10.13,73.87,9.47
ACC025582,YouTube,Short,Runway,Image-to-video,31,13.12,3468,101,12.0,5.0,0.034,10.31,38.99,14.26
ACC025583,Instagram,Reel,Pika,Text-to-video,25,20.84,19346,1427,42.0,47.0,0.0784,17.77,76.21,30.05
ACC025584,TikTok,Short,Adobe Firefly,Text-to-video,31,11.6,6533,249,49.0,73.0,0.0568,18.0,62.71,1.72
ACC025585,TikTok,Reel,Synthesia,AI-assisted editing,15,5.86,11431,989,49.0,142.0,0.1032,11.33,74.64,3.1
ACC025586,TikTok,Short,Adobe Firefly,Image-to-video,32,11.89,5040,382,36.0,53.0,0.0935,17.02,60.33,2.62
ACC025587,TikTok,Reel,Runway,Image-to-video,73,14.39,23545,1293,106.0,217.0,0.0686,54.77,76.59,19.5
ACC025588,TikTok,Short,CapCut AI,Image-to-video,37,12.88,6980,251,18.0,29.0,0.0427,18.82,57.36,5.85
ACC025589,YouTube,Video,CapCut AI,AI-assisted editing,120,12.05,23100,992,107.0,80.0,0.051,49.49,40.69,153.59
ACC025590,YouTube,Video,Pika,AI-assisted editing,883,75.52,2653,118,14.0,3.0,0.0509,456.87,56.93,31.5
ACC025591,Instagram,Reel,HeyGen,Avatar video,44,24.72,16402,1035,82.0,86.0,0.0733,37.08,89.82,6.03
ACC025592,Instagram,Video,InVideo AI,Image-to-video,503,53.3,10239,413,23.0,83.0,0.0507,223.6,54.99,12.74
ACC025593,TikTok,Reel,CapCut AI,Image-to-video,35,10.14,226053,15043,965.0,2712.0,0.0828,27.0,78.79,81.67
ACC025594,YouTube,Video,CapCut AI,Text-to-video,341,37.29,4909,175,8.0,15.0,0.0403,171.57,62.22,14.68
ACC025595,TikTok,Reel,InVideo AI,Text-to-video,65,12.2,14001,1129,44.0,119.0,0.0923,34.32,57.51,7.32
ACC025596,YouTube,Short,Synthesia,AI-assisted editing,45,23.13,2674,85,14.0,9.0,0.0404,23.81,61.15,11.01
ACC025597,YouTube,Video,InVideo AI,Text-to-video,700,69.19,3264,86,10.0,8.0,0.0319,182.14,26.51,38.98
ACC025598,YouTube,Short,InVideo AI,AI-assisted editing,31,12.82,33873,1540,121.0,124.0,0.0527,27.83,84.88,136.05
ACC025599,Instagram,Video,Synthesia,Avatar video,348,49.63,5648,250,25.0,36.0,0.0551,119.48,43.7,4.97
ACC025600,TikTok,Reel,Adobe Firefly,Text-to-video,51,27.39,57053,3913,205.0,638.0,0.0834,35.62,68.39,64.68
ACC025601,TikTok,Short,CapCut AI,AI-assisted editing,21,14.8,34403,2820,137.0,411.0,0.0979,10.86,61.94,5.42
ACC025602,YouTube,Video,CapCut AI,AI-assisted editing,806,69.6,1940,95,5.0,3.0,0.0531,197.23,31.18,22.48
ACC025603,YouTube,Short,Canva AI,Image-to-video,46,7.52,12801,357,74.0,33.0,0.0362,38.03,80.43,45.15
ACC025604,YouTube,Video,InVideo AI,AI-assisted editing,853,80.42,46638,1601,85.0,69.0,0.0376,340.87,41.06,405.92
ACC025605,YouTube,Video,CapCut AI,Avatar video,735,65.28,2807,67,7.0,10.0,0.0299,219.34,38.25,15.55
ACC025606,YouTube,Short,Adobe Firefly,Image-to-video,20,17.4,11742,423,23.0,25.0,0.0401,17.57,83.96,49.65
ACC025607,YouTube,Video,CapCut AI,Text-to-video,387,35.76,5431,123,25.0,9.0,0.0289,143.67,37.79,11.44
ACC025608,YouTube,Video,Runway,Text-to-video,110,26.04,33961,877,71.0,131.0,0.0318,21.57,22.98,263.26
ACC025609,TikTok,Short,Pika,Image-to-video,21,18.4,8059,390,29.0,101.0,0.0645,11.07,59.67,11.07
ACC025610,TikTok,Reel,Canva AI,Text-to-video,26,9.31,16484,870,93.0,192.0,0.0701,8.16,32.66,21.54
ACC025611,YouTube,Video,Canva AI,Text-to-video,841,74.41,9544,247,40.0,12.0,0.0313,279.32,36.7,76.04
ACC025612,Instagram,Video,Synthesia,Avatar video,829,91.27,23130,1558,126.0,86.0,0.0765,214.49,27.03,27.12
ACC025613,Instagram,Video,Runway,Image-to-video,186,28.61,8495,307,46.0,28.0,0.0448,70.03,39.53,12.85
ACC025614,YouTube,Video,Adobe Firefly,Text-to-video,638,64.85,6729,345,21.0,23.0,0.0578,227.2,46.19,16.19
ACC025615,TikTok,Short,CapCut AI,Avatar video,14,7.42,6508,321,41.0,74.0,0.067,6.91,57.29,8.07
ACC025616,YouTube,Video,Adobe Firefly,Image-to-video,641,66.12,1919,50,5.0,7.0,0.0323,273.73,54.5,5.15
ACC025617,YouTube,Video,Pika,Image-to-video,65,21.53,3353,137,15.0,10.0,0.0483,11.42,19.51,30.02
ACC025618,YouTube,Video,Pika,AI-assisted editing,342,42.25,13744,664,68.0,21.0,0.0548,102.87,37.5,56.98
ACC025619,TikTok,Reel,InVideo AI,Text-to-video,85,21.25,102384,5222,599.0,654.0,0.0632,49.57,61.55,101.05
ACC025620,Instagram,Reel,Runway,Text-to-video,75,12.0,19992,693,68.0,159.0,0.046,67.76,91.24,16.47
ACC025621,TikTok,Reel,Adobe Firefly,Text-to-video,74,27.81,22249,1876,123.0,103.0,0.0945,52.05,68.86,5.27
ACC025622,YouTube,Video,Adobe Firefly,Text-to-video,752,85.81,5410,301,10.0,19.0,0.061,95.28,14.01,48.68
ACC025623,TikTok,Reel,Canva AI,Avatar video,26,12.26,21111,1782,131.0,97.0,0.0952,20.73,80.39,4.89
ACC025624,TikTok,Reel,CapCut AI,AI-assisted editing,60,12.98,4823,224,17.0,38.0,0.0578,36.52,60.91,1.07
ACC025625,YouTube,Short,Canva AI,Avatar video,25,8.18,8707,349,49.0,25.0,0.0486,10.13,48.64,17.81
ACC025626,YouTube,Video,CapCut AI,AI-assisted editing,221,20.98,1244,51,5.0,2.0,0.0466,92.64,42.92,5.13
ACC025627,YouTube,Short,InVideo AI,Text-to-video,24,5.07,4801,251,13.0,12.0,0.0575,12.66,52.47,11.63
ACC025628,Instagram,Reel,Adobe Firefly,Image-to-video,37,20.11,6806,253,41.0,22.0,0.0464,29.03,82.39,6.93
ACC025629,YouTube,Short,Canva AI,Image-to-video,49,9.0,15859,814,51.0,42.0,0.0572,26.09,51.08,14.63
ACC025630,YouTube,Short,Canva AI,AI-assisted editing,34,10.73,2570,90,7.0,10.0,0.0416,23.94,81.4,3.12
ACC025631,YouTube,Video,CapCut AI,AI-assisted editing,238,32.19,25390,1019,148.0,51.0,0.048,99.98,47.59,212.05
ACC025632,Instagram,Video,CapCut AI,AI-assisted editing,384,38.04,2553,153,7.0,12.0,0.0674,167.8,43.64,2.15
ACC025633,YouTube,Short,InVideo AI,AI-assisted editing,43,19.48,4102,116,12.0,11.0,0.0339,19.31,49.82,14.81
ACC025634,TikTok,Reel,Canva AI,Image-to-video,44,10.37,15449,585,81.0,161.0,0.0535,19.99,51.81,12.81
ACC025635,YouTube,Video,CapCut AI,AI-assisted editing,475,45.26,3390,104,9.0,12.0,0.0369,216.41,47.42,5.13
ACC025636,YouTube,Video,InVideo AI,Text-to-video,99,17.61,4423,146,18.0,14.0,0.0402,34.89,44.87,13.45
ACC025637,TikTok,Short,Runway,AI-assisted editing,59,27.33,14421,737,81.0,130.0,0.0657,33.45,53.81,2.13
ACC025638,YouTube,Short,Runway,Text-to-video,52,19.03,62252,1697,165.0,79.0,0.0312,24.35,48.4,138.9
ACC025639,Instagram,Reel,Canva AI,Image-to-video,46,7.42,4644,167,23.0,32.0,0.0478,22.71,48.45,3.29
ACC025640,YouTube,Video,HeyGen,Text-to-video,740,73.25,1787,44,3.0,3.0,0.028,68.27,10.48,4.74
ACC025641,TikTok,Short,CapCut AI,Text-to-video,27,8.87,15503,1053,77.0,87.0,0.0785,20.99,80.28,9.56
ACC025642,YouTube,Short,InVideo AI,Text-to-video,32,9.37,13444,450,26.0,26.0,0.0373,13.76,42.96,36.28
ACC025643,TikTok,Short,InVideo AI,AI-assisted editing,36,15.37,49779,3687,201.0,244.0,0.083,19.21,61.94,28.71
ACC025644,TikTok,Reel,Runway,Image-to-video,41,13.94,15769,1159,85.0,121.0,0.0866,18.52,44.44,7.51
ACC025645,TikTok,Short,InVideo AI,Image-to-video,20,9.64,1932,154,6.0,18.0,0.0921,11.89,66.84,0.31
ACC025646,TikTok,Reel,Runway,Text-to-video,81,33.17,5966,362,43.0,22.0,0.0716,47.39,61.44,5.18
ACC025647,YouTube,Video,HeyGen,Avatar video,271,33.41,2361,121,5.0,3.0,0.0546,92.38,37.94,8.76
ACC025648,TikTok,Short,Runway,Text-to-video,48,24.44,10869,517,27.0,60.0,0.0556,29.15,68.72,8.77
ACC025649,Instagram,Video,Runway,Text-to-video,412,40.27,1687,124,6.0,6.0,0.0806,137.87,33.58,2.84
ACC025650,Instagram,Reel,HeyGen,Avatar video,85,20.06,18342,1407,43.0,152.0,0.0873,49.87,65.03,16.92
ACC025651,TikTok,Short,CapCut AI,AI-assisted editing,44,9.55,2181,117,15.0,21.0,0.0702,25.9,69.37,1.05
ACC025652,TikTok,Short,CapCut AI,Text-to-video,16,9.95,2689,106,10.0,17.0,0.0495,8.86,57.13,0.31
ACC025653,YouTube,Short,CapCut AI,AI-assisted editing,28,12.22,2092,113,11.0,5.0,0.0617,13.89,49.27,4.32
ACC025654,TikTok,Short,InVideo AI,Text-to-video,33,19.63,23444,1033,160.0,171.0,0.0582,21.09,66.27,13.57
ACC025655,YouTube,Video,Runway,Text-to-video,277,43.02,6305,279,21.0,18.0,0.0504,129.85,53.77,43.37
ACC025656,YouTube,Short,Adobe Firefly,Text-to-video,27,17.98,15257,636,76.0,28.0,0.0485,16.3,67.35,10.93
ACC025657,YouTube,Short,HeyGen,Avatar video,44,34.14,12911,589,45.0,31.0,0.0515,25.89,62.91,13.75
ACC025658,TikTok,Reel,Synthesia,Avatar video,52,28.28,11070,797,31.0,57.0,0.0799,19.26,36.99,3.79
ACC025659,YouTube,Short,Synthesia,Avatar video,45,30.24,10949,582,61.0,30.0,0.0615,33.67,71.66,12.07
ACC025660,Instagram,Reel,Adobe Firefly,AI-assisted editing,50,35.62,11922,645,52.0,60.0,0.0635,34.48,81.79,18.06
ACC025661,TikTok,Reel,Runway,Image-to-video,26,25.56,22266,927,94.0,208.0,0.0552,20.73,79.52,23.0
ACC025662,Instagram,Reel,InVideo AI,Text-to-video,61,15.66,31822,2092,106.0,178.0,0.0747,49.6,77.73,10.06
ACC025663,Instagram,Video,Pika,AI-assisted editing,880,79.39,12262,492,40.0,70.0,0.0491,288.0,41.78,2.19
ACC025664,YouTube,Short,Synthesia,Avatar video,60,17.08,16338,390,55.0,24.0,0.0287,47.26,86.8,41.08
ACC025665,YouTube,Short,Adobe Firefly,Image-to-video,42,13.36,8844,308,32.0,23.0,0.041,12.56,35.13,33.44
ACC025666,YouTube,Short,Canva AI,AI-assisted editing,42,11.34,13030,365,54.0,49.0,0.0359,23.19,67.14,18.41
ACC025667,YouTube,Short,Runway,Text-to-video,17,16.66,7350,187,20.0,29.0,0.0321,9.05,63.49,8.85
ACC025668,YouTube,Short,Synthesia,Avatar video,24,21.43,16265,760,75.0,68.0,0.0555,17.03,74.92,51.11
ACC025669,Instagram,Reel,Pika,Text-to-video,53,12.32,21264,895,120.0,156.0,0.0551,33.5,60.29,3.89
ACC025670,TikTok,Short,InVideo AI,Image-to-video,35,15.43,35313,2145,269.0,427.0,0.0805,22.58,78.59,43.32
ACC025671,YouTube,Video,Canva AI,Image-to-video,138,16.88,2504,53,13.0,6.0,0.0288,48.45,34.59,5.8
ACC025672,YouTube,Short,Runway,Text-to-video,17,21.74,40539,1726,120.0,100.0,0.048,9.1,59.67,52.28
ACC025673,YouTube,Short,Pika,Image-to-video,34,14.4,79465,3302,274.0,218.0,0.0477,16.38,46.09,208.03
ACC025674,YouTube,Short,Pika,Text-to-video,48,13.03,21748,1159,96.0,87.0,0.0617,24.49,55.11,65.64
ACC025675,YouTube,Video,Canva AI,AI-assisted editing,685,59.36,1203,38,2.0,2.0,0.0349,306.54,53.46,14.12
ACC025676,Instagram,Reel,Adobe Firefly,Text-to-video,35,18.82,12253,446,38.0,69.0,0.0451,31.58,86.23,24.36
ACC025677,YouTube,Video,InVideo AI,Text-to-video,360,43.69,1423,69,5.0,2.0,0.0534,102.48,35.45,11.41
ACC025678,Instagram,Video,InVideo AI,Text-to-video,647,62.91,7949,234,49.0,42.0,0.0409,253.74,38.91,15.66
ACC025679,YouTube,Video,Pika,Text-to-video,631,54.82,19563,942,67.0,76.0,0.0555,177.83,28.63,48.5
ACC025680,YouTube,Short,Pika,AI-assisted editing,27,16.66,6229,218,31.0,12.0,0.0419,18.37,77.62,17.71
ACC025681,YouTube,Short,InVideo AI,Text-to-video,51,16.85,54448,1564,122.0,141.0,0.0336,43.55,81.87,221.75
ACC025682,YouTube,Video,Canva AI,Avatar video,398,37.59,2356,120,4.0,4.0,0.0543,148.31,46.39,18.57
ACC025683,TikTok,Reel,Pika,Image-to-video,18,19.93,8905,473,54.0,46.0,0.0643,12.45,65.26,4.25
ACC025684,YouTube,Short,Synthesia,Avatar video,59,19.91,23663,600,127.0,78.0,0.034,27.58,47.56,84.34
ACC025685,YouTube,Short,InVideo AI,Text-to-video,20,14.48,5550,300,32.0,15.0,0.0625,18.77,98.0,21.47
ACC025686,Instagram,Reel,CapCut AI,AI-assisted editing,64,11.78,32970,2140,158.0,258.0,0.0775,44.07,66.3,51.49
ACC025687,YouTube,Video,Synthesia,Text-to-video,261,41.5,2450,90,12.0,5.0,0.0437,42.31,16.16,24.84
ACC025688,YouTube,Short,HeyGen,AI-assisted editing,60,21.26,42415,1653,146.0,173.0,0.0465,25.21,43.88,183.57
ACC025689,TikTok,Reel,CapCut AI,Text-to-video,54,14.72,41189,2086,164.0,295.0,0.0618,20.62,42.33,53.92
ACC025690,TikTok,Short,InVideo AI,Image-to-video,55,5.24,18320,1504,112.0,87.0,0.093,21.67,45.81,21.95
ACC025691,YouTube,Short,Synthesia,AI-assisted editing,14,20.6,10884,357,21.0,15.0,0.0361,10.39,72.76,29.71
ACC025692,YouTube,Short,Synthesia,Avatar video,54,34.69,11152,247,51.0,40.0,0.0303,45.59,80.27,15.78
ACC025693,YouTube,Video,Synthesia,Text-to-video,478,56.59,5781,293,33.0,19.0,0.0597,123.87,34.19,18.07
ACC025694,Instagram,Reel,Runway,AI-assisted editing,26,15.97,5029,225,17.0,29.0,0.0539,15.47,59.64,8.96
ACC025695,YouTube,Video,Adobe Firefly,Text-to-video,657,68.96,9579,240,19.0,19.0,0.029,277.51,43.47,59.02
ACC025696,YouTube,Short,CapCut AI,Text-to-video,42,15.62,46128,1422,190.0,122.0,0.0376,21.53,61.06,146.53
ACC025697,YouTube,Short,Runway,AI-assisted editing,50,37.59,45531,2530,192.0,93.0,0.0618,24.04,45.77,101.59
ACC025698,YouTube,Video,CapCut AI,Image-to-video,850,82.9,8626,374,28.0,13.0,0.0481,282.1,35.44,65.39
ACC025699,YouTube,Video,Adobe Firefly,Image-to-video,87,9.56,13331,646,67.0,40.0,0.0565,28.96,32.74,82.73
ACC025700,TikTok,Short,InVideo AI,AI-assisted editing,33,14.12,23573,1678,159.0,233.0,0.0878,18.57,57.76,17.5
ACC025701,YouTube,Video,HeyGen,Avatar video,428,58.99,1439,71,3.0,5.0,0.0549,241.39,60.11,4.48
ACC025702,Instagram,Reel,Canva AI,Text-to-video,76,13.64,8207,339,38.0,41.0,0.0509,45.55,58.2,9.98
ACC025703,Instagram,Reel,Pika,Text-to-video,72,26.46,15792,488,80.0,104.0,0.0426,40.34,65.64,10.28
ACC025704,TikTok,Reel,Adobe Firefly,Image-to-video,80,22.01,10639,442,70.0,87.0,0.0563,50.9,68.14,6.28
ACC025705,YouTube,Video,Runway,AI-assisted editing,248,36.21,14324,551,63.0,19.0,0.0442,135.02,55.44,171.76
ACC025706,TikTok,Short,HeyGen,AI-assisted editing,30,15.55,6983,579,31.0,42.0,0.0934,8.04,29.91,5.04
ACC025707,Instagram,Reel,Pika,Image-to-video,30,10.19,50696,1850,233.0,423.0,0.0494,13.6,45.05,58.59
ACC025708,YouTube,Short,CapCut AI,Avatar video,16,5.95,13044,542,40.0,49.0,0.0484,12.6,76.06,28.99
ACC025709,TikTok,Reel,CapCut AI,Avatar video,35,9.95,18902,1112,104.0,140.0,0.0717,18.54,53.6,2.75
ACC025710,YouTube,Short,CapCut AI,AI-assisted editing,20,11.59,5979,328,15.0,14.0,0.0597,13.65,73.62,12.33
ACC025711,Instagram,Reel,InVideo AI,Text-to-video,70,4.95,88081,2929,298.0,650.0,0.044,33.08,56.65,108.52
ACC025712,Instagram,Video,Runway,Text-to-video,441,43.1,5890,346,22.0,46.0,0.0703,206.18,49.54,1.58
ACC025713,TikTok,Short,InVideo AI,Image-to-video,35,14.38,3976,200,9.0,17.0,0.0568,21.51,61.25,0.56
ACC025714,Instagram,Reel,HeyGen,Avatar video,37,40.07,28301,1284,63.0,192.0,0.0544,12.13,32.62,15.96
ACC025715,YouTube,Short,Synthesia,Avatar video,49,41.78,41298,1404,219.0,145.0,0.0428,34.06,68.4,172.93
ACC025716,TikTok,Short,Runway,Text-to-video,35,11.76,10266,344,43.0,108.0,0.0482,21.09,69.22,7.49
ACC025717,Instagram,Reel,InVideo AI,Text-to-video,49,19.26,6946,273,24.0,30.0,0.0471,35.71,74.65,9.79
ACC025718,TikTok,Short,Adobe Firefly,Text-to-video,27,15.19,29192,1842,159.0,154.0,0.0738,18.93,81.64,11.3
ACC025719,Instagram,Video,Adobe Firefly,Image-to-video,816,81.15,10051,637,33.0,70.0,0.0736,234.41,36.46,5.15
ACC025720,TikTok,Short,CapCut AI,Image-to-video,59,12.06,9285,690,60.0,52.0,0.0864,34.34,60.06,3.34
ACC025721,YouTube,Video,Canva AI,Text-to-video,448,42.52,3452,90,11.0,7.0,0.0313,147.01,33.79,32.87
ACC025722,TikTok,Short,Synthesia,Avatar video,19,34.53,24887,2008,56.0,122.0,0.0878,12.33,66.4,4.79
ACC025723,YouTube,Short,Canva AI,AI-assisted editing,43,10.7,5492,177,10.0,19.0,0.0375,27.47,68.02,3.07
ACC025724,Instagram,Video,Canva AI,AI-assisted editing,793,72.82,5009,154,19.0,20.0,0.0385,232.37,32.0,2.82
ACC025725,Instagram,Reel,Adobe Firefly,Image-to-video,89,17.18,266579,13424,620.0,1909.0,0.0598,45.9,62.83,246.66
ACC025726,YouTube,Short,HeyGen,AI-assisted editing,55,29.99,16018,378,72.0,41.0,0.0307,21.4,40.26,46.65
ACC025727,YouTube,Short,CapCut AI,Image-to-video,39,12.1,19901,992,42.0,86.0,0.0563,25.8,78.94,14.67
ACC025728,YouTube,Video,Adobe Firefly,Text-to-video,527,63.64,20309,551,89.0,71.0,0.035,169.97,33.88,141.17
ACC025729,YouTube,Video,Canva AI,AI-assisted editing,344,34.13,7339,372,29.0,22.0,0.0576,124.6,39.6,42.95
ACC025730,YouTube,Video,Synthesia,Text-to-video,83,27.92,7546,215,41.0,29.0,0.0378,20.22,30.55,29.62
ACC025731,TikTok,Short,Canva AI,Text-to-video,60,8.59,22250,1098,134.0,125.0,0.061,35.08,70.68,26.87
ACC025732,TikTok,Reel,Canva AI,AI-assisted editing,54,15.82,13932,543,76.0,86.0,0.0506,19.36,40.16,19.16
ACC025733,TikTok,Short,Pika,Image-to-video,32,17.33,232109,17885,884.0,2335.0,0.0909,24.28,72.38,294.05
ACC025734,TikTok,Short,Canva AI,Text-to-video,12,5.97,10217,770,41.0,61.0,0.0853,8.41,77.0,1.88
ACC025735,TikTok,Short,Adobe Firefly,Image-to-video,31,17.78,18957,1031,123.0,208.0,0.0718,20.87,66.24,18.68
ACC025736,YouTube,Short,InVideo AI,Text-to-video,38,15.9,85019,3062,501.0,266.0,0.045,20.11,63.63,372.83
ACC025737,TikTok,Reel,Adobe Firefly,Text-to-video,52,25.85,16795,1202,120.0,149.0,0.0876,34.02,71.59,3.8
ACC025738,TikTok,Reel,Runway,Text-to-video,42,32.88,2908,232,15.0,35.0,0.097,22.45,58.0,3.71
ACC025739,TikTok,Short,Adobe Firefly,Text-to-video,21,17.49,31251,2686,212.0,213.0,0.0995,15.06,68.14,12.49
ACC025740,YouTube,Short,CapCut AI,AI-assisted editing,57,14.41,1152,52,6.0,4.0,0.0538,33.15,58.7,3.14
ACC025741,YouTube,Video,HeyGen,Avatar video,214,38.94,2898,136,9.0,6.0,0.0521,130.7,64.97,13.48
ACC025742,Instagram,Video,InVideo AI,Image-to-video,164,28.79,20818,723,50.0,74.0,0.0407,43.25,28.37,22.88
ACC025743,YouTube,Short,Adobe Firefly,Image-to-video,30,12.38,6106,315,12.0,19.0,0.0567,21.11,84.15,19.86
ACC025744,TikTok,Reel,Pika,Text-to-video,56,23.83,14036,981,67.0,114.0,0.0828,39.29,80.97,8.58
ACC025745,YouTube,Short,HeyGen,Text-to-video,23,22.36,16061,428,55.0,33.0,0.0321,16.22,67.07,28.69
ACC025746,YouTube,Video,HeyGen,Avatar video,621,80.87,3555,83,19.0,14.0,0.0326,250.22,47.93,25.17
ACC025747,YouTube,Short,Synthesia,Text-to-video,13,21.12,61199,2029,228.0,93.0,0.0384,7.03,53.88,270.45
ACC025748,Instagram,Video,InVideo AI,Text-to-video,889,83.4,15317,675,71.0,70.0,0.0533,346.91,43.84,17.93
ACC025749,Instagram,Video,CapCut AI,Image-to-video,567,49.97,34139,2223,76.0,256.0,0.0748,176.11,36.13,40.09
ACC025750,YouTube,Short,HeyGen,Avatar video,14,16.59,14827,335,87.0,56.0,0.0322,7.72,55.57,61.22
ACC025751,YouTube,Video,Runway,Text-to-video,630,79.67,5300,113,12.0,12.0,0.0258,213.88,38.88,14.13
ACC025752,YouTube,Short,InVideo AI,Text-to-video,41,20.09,7409,326,34.0,22.0,0.0516,24.58,61.27,29.21
ACC025753,YouTube,Video,Canva AI,Avatar video,89,11.01,2180,111,11.0,9.0,0.0601,18.55,23.09,16.83
ACC025754,TikTok,Short,Adobe Firefly,Image-to-video,36,18.2,26541,2040,60.0,242.0,0.0882,17.06,50.8,35.25
ACC025755,YouTube,Video,InVideo AI,Image-to-video,633,66.34,1788,58,9.0,7.0,0.0414,237.15,46.0,18.64
ACC025756,Instagram,Video,Pika,Image-to-video,714,68.74,17777,1242,53.0,42.0,0.0752,328.51,47.43,8.4
ACC025757,YouTube,Short,Adobe Firefly,Image-to-video,48,24.93,5877,256,31.0,8.0,0.0502,37.29,77.26,17.79
ACC025758,TikTok,Reel,Pika,Image-to-video,48,23.52,20417,1589,155.0,161.0,0.0933,29.29,71.35,26.4
ACC025759,TikTok,Reel,Runway,Text-to-video,89,24.18,2735,145,12.0,16.0,0.0633,44.46,60.13,1.39
ACC025760,TikTok,Reel,Synthesia,Avatar video,55,30.25,23917,1748,122.0,259.0,0.089,35.01,67.75,20.91
ACC025761,TikTok,Short,Pika,Image-to-video,53,21.09,25484,1219,120.0,319.0,0.0651,40.18,76.26,4.16
ACC025762,TikTok,Reel,InVideo AI,Text-to-video,18,17.6,4614,319,13.0,26.0,0.0776,16.76,91.94,6.12
ACC025763,TikTok,Reel,Runway,AI-assisted editing,26,22.0,6096,490,26.0,41.0,0.0914,19.15,71.98,8.01
ACC025764,YouTube,Video,Runway,Text-to-video,791,80.7,6157,284,12.0,15.0,0.0505,392.29,59.77,28.63
ACC025765,YouTube,Video,Pika,Image-to-video,791,82.27,9678,279,27.0,19.0,0.0336,299.46,40.76,97.12
ACC025766,Instagram,Reel,Adobe Firefly,Image-to-video,64,19.97,20897,999,100.0,137.0,0.0591,22.96,41.3,37.26
ACC025767,Instagram,Video,Pika,Text-to-video,794,78.74,13342,693,67.0,90.0,0.0637,366.99,48.61,7.43
ACC025768,YouTube,Short,CapCut AI,AI-assisted editing,59,12.92,3999,164,19.0,17.0,0.05,37.88,63.97,5.6
ACC025769,YouTube,Short,Adobe Firefly,Text-to-video,50,21.54,26698,1355,157.0,35.0,0.0579,27.83,54.37,25.01
ACC025770,YouTube,Video,Canva AI,Text-to-video,779,66.01,11866,622,69.0,17.0,0.0597,363.83,47.9,35.49
ACC025771,YouTube,Video,CapCut AI,Image-to-video,572,52.54,3896,138,10.0,7.0,0.0398,216.45,42.09,30.58
ACC025772,Instagram,Video,Runway,Image-to-video,327,47.68,4064,117,19.0,25.0,0.0396,161.5,61.03,5.05
ACC025773,YouTube,Video,Runway,Text-to-video,198,29.91,2037,60,4.0,9.0,0.0358,40.22,23.48,16.6
ACC025774,TikTok,Reel,InVideo AI,AI-assisted editing,16,13.23,18926,890,45.0,195.0,0.0597,8.42,53.26,21.79
ACC025775,Instagram,Video,Pika,AI-assisted editing,694,70.22,23501,1611,85.0,154.0,0.0787,121.01,22.91,24.54
ACC025776,Instagram,Reel,Pika,Image-to-video,75,22.74,48931,2595,284.0,223.0,0.0634,47.75,70.28,44.34
ACC025777,TikTok,Short,Runway,Text-to-video,27,26.64,3583,183,26.0,15.0,0.0625,14.0,55.56,2.78
